finding_id,issue_title,unit,program,year,cause_category,cause_detail,issue_detail,recommendation,outcomes_impact
FL-1006,ด้านประสิทธิภาพและความประหยัด                                                                       ,กรมปศุสัตว์,โครงการปรับเปลี่ยนพื้นที่ทำนาไม่เหมาะสม เพื่อส่งเสริมการเลี้ยงโคเนื้อ,2562,,"โครงการไม่ได้กำหนดแนวปฏิบัติการตรวจสอบคุณสมบัติตามโครงการที่ชัดเจน 
ทำให้เจ้าหน้าที่มีการปฏิบัติในการตรวจสอบคุณสมบัติที่แตกต่างกัน
การสอบทานพื้นที่ไม่เหมาะสมหรือเหมาะสมน้อยสำหรับการปลูกข้าว (N, S3) 
จากการสัมภาษณ์พบว่า ปศุสัตว์อำเภอที่สุ่มตรวจสอบเพียง 2 แ","เกษตรกรที่เข้าร่วมโครงการมีคุณสมบัติ 
และมีการดำเนินการไม่เป็นไปตามหลักเกณฑ์ที่โครงการกำหนด
","สั่งการให้กองส่งเสริมและพัฒนาการปศุสัตว์กำชับให้หน่วยงานที่เกี่ยวข้องทุกหน่วยต้องรายงานผลการดำเนินงานให้เป็นไปตามแบบรายงานความก้าวหน้าตามคู่มือโครงการให้ครบถ้วนและตามระยะเวลาที่กำหนด 
ทั้งนี้กรณีที่มีการดำเนินโครงการในลักษณะเดียวกันในอนาคตต้องกำชับให้หน่ว","การที่เกษตรกรที่เข้าร่วมโครงการไม่ดำเนินการตามหลักเกณฑ์ต่าง ๆ เช่น 
การปลูกพืชอาหารสัตว์ให้ครบ 5 ไร่ การจัดทำระบบน้ำแบบประหยัดในพื้นที่ 
การจัดซื้อโคเนื้อแม่พันธุ์ในราคาและคุณลักษณะเฉพาะตามที่โครงการกำหนด 
รวมทั้งการให้เกษตรกรต้องเลี้ยงโคเนื้อแบบประณีต (I"
FL-1007,ด้านประสิทธิภาพและความประหยัด                                                                       ,สำนักงานพัฒนาชุมชนจังหวัดสตูล,โครงการพัฒนาศักยภาพการท่องเที่ยวชุมชน จังหวัดสตูล,2560,,"1.กิจกรรมศึกษาดูงานฯ
สาเหตุ 
ไม่ได้ศึกษาระเบียบอย่างละเอียดทำให้มีการเบิกจ่ายค่าอาหารเกินอัตราที่ระเบียบกำหนด
2.กิจกรรมประชาสัมพันธ์การท่องเที่ยวโดยชุมชน
สาเหตุ
2.1สำนักงานพัฒนาชุมชนจังหวัดสตูลต้องการประชาสัมพันธ์ภาพรวมของจังหวัดในการติดตามประเมินผลคณะผู้","การใช้จ่ายเงินงบประมาณในการสนับสนุนแหล่งท่องเที่ยวชุมชนยังไม่มีความประหยัด
","ข้อเสนอแนะถึงผวจ.สตูล
1.ในโอกาสต่อไปก่อนการอนุมัติโครงการควรพิจารณาถึงวัตถุประสงค์ของโครงการ 
เอกสารโครงการต้องมีความชัดเจน 
รวมถึงศักยภาพของชุมชนที่จะต่อยอดโครงการและการติดตามประเมินผลความก้าวหน้าของโครงการ
2.ติดตามผลการตรวจสอบข้อเท็จจริงกรณีที่มีวัสดุคร","กิจกรรมที่1
ผลกระทบ 
เกิดความเสียหายและความไม่ประหยัดในการใช้จ่ายเงินงบประมาณ 
จำนวน 32,000.00 บาท
กิจกรรมที่2
ผลกระทบ
ทำให้ชุมชนท่องเที่ยวทั้ง6ชุมชน ไม่เป็นที่รู้จักแพร่หลายในกลุ่มนักท่องเที่ยว
กิจกรรมที่3
ผลกระทบ
ทำให้เกิดความไม่ประหยัดในการใช้จ่ายเงินง"
FL-1008,ด้านประสิทธิภาพและความประหยัด                                                                       ,สำนักงานจังหวัดสตูล,โครงการพัฒนาเมืองสตูล,2560,,"1.การยึดประติมากรรมใช้สกรูขนาดเล็กเกินไป 
จุดเชื่อมต่อระหว่างเหล็กโครงสร้างภายในประติมากรรมเรือสำเภากับเหล็กกลวงแบบกลมที่เป็นแกนกลางไม่แข็งแรงเพียงพอ
2.เสาไฟฟ้าประติมากรรมที่ดวงไฟส่องสว่างไม่ติดคิดเป็นร้อยละ76.04ของจำนวนเสาไฟฟ้าทั้งหมดของโครงการ
3.การควบค","การดำเนินงานกิจกรรมพัฒนาเมืองสตูล 
งานติดตั้งเสาไฟฟ้าประติมากรรมมีสภาพไม่มั่นคงแข็งแรง
","ข้อเสนอแนะต่อ ผวจ.สตูล
1.กำกับดูแลให้ผู้รับผิดชอบแจ้งผู้รับจ้างเข้าซ่อมแซมสิ่งก่อสร้างให้อยู่ในสภาพดีดังเดิมพร้อมใช้งาน
2.กำกับดูแลให้ผู้ควบคุมงานปฏิบัติหน้าที่ควบคุมงานก่อสร้างให้เป็นไปตามมาตรฐานวิชาชีพอย่างเคร่งครัด

","1.สูญเสียโอกาสจากการได้ใช้ประโยชน์จากเสาไฟฟ้าประติมากรรมในด้านความสวยงามของโครงการ
2.ผู้ใช้ประโยชน์จากโครงการและผู้ที่อาศัยอยู่ใกล้เคียงขาดความเชื่อมั่นต่อความมั่นคงแข็งแรง
3.สูญเสียโอกาสจากการได้ใช้ประโยชน์จากไฟส่องสว่างที่ไม่ติด
4.มีแนวโน้มที่จะเพิ่มค่า"
FL-1009,ด้านประสิทธิภาพและความประหยัด                                                                       ,สำนักงานจังหวัดพัทลุง,โครงการพัฒนาอุตสาหกรรมการท่องเที่ยวเชิงอนุรักษ์เข้มแข็งเพื่อเข้าสู่ประชาคมอาเซียนปีงบประมาณพ.ศ.2557-2558จังหวัดพัทลุง,2560,,"เจ้าหน้าที่ผู้รับผิดชอบและผู้เกี่ยวข้องไม่ศึกษาทำความเข้าใจ กฎหมาย ระเบียบ 
ข้อบังคับหนังสือสั่งการ และมติคณะรัฐมนตรีที่เกี่ยวข้อง 
ว่าการเบิกจ่ายเป็นไปโดยถูกต้อง เหมาะสม ประหยัด หรือไม่ 


","การเบิกจ่ายเงินงบประมาณไม่ถูกต้องตามระเบียบที่เกี่ยวข้อง จำนวน 4 กิจกรรม
 ปีงบประมาณ 2557 เบิกจ่ายไม่ถูกต้อง จำนวน 3 กิจกรรม คือ 
กิจกรรมประชาสัมพันธ์การท่องเที่ยวจังหวัดพัทลุง 
เบิกจ่ายค่าใช้จ่ายในการจัดสัมนาไม่ถูกต้อง จำนวนเงิน 10,600.- บาท 
กิจกรรมงานเ","1.กิจกรรมประชาสัมพันธ์การท่องเที่ยวจังหวัดพัทลุง 
ให้แต่งตั้งคณะกรรมการตรวจสอบข้อเท็จจริง 
และให้เรียกเงินคืนจากผู้ที่เกี่ยวข้อง เป็นเงิน 10,600 บาท 
ส่งคืนคลังเป็นเงินรายได้แผ่นดินโ ดยด่วน
2.กิจกรรมงานเทศกาล"" ล่องเรือ แลนก ทะเลน้อย""  
ให้แต่งตั้งคณะกรรมก","การเบิกจ่ายที่ไม่ถูกต้องตามระเบียบ ทำให้เกิดความเสียหายต่อทางราชการ
และประชาชนในพื้นที่ไม่ได้รับประโยชน์โดยตรง
"
FL-1010,ด้านประสิทธิภาพและความประหยัด                                                                       ,องค์การบริหารส่วนจังหวัดปทุมธานี,โครงการจ้างเหมารถรับส่งนักเรียนของโรงเรียนในสังกัดองค์การบริหารส่วนจังหวัดปทุมธานี,2560,,"๑.	
การประกาศประกวดราคามีการกำหนดคุณสมบัติของผู้รับจ้างมีรายละเอียดไม่เพียงพอ 
โดยจากการตรวจสอบเอกสารประกวดราคาโครงการจ้างเหมารถรับส่งนักเรียนขององค์การบริหารส่วนจังหวัดปทุมธานีตั้งแต่เริ่มดำเนินการจนถึงปัจจุบัน 
พบว่า ไม่มีการกำหนดในประกาศประกวดราคา 
ให้","ข้อตรวจพบที่ ๒	การดำเนินโครงการเป็นไปอย่างไม่มีประสิทธิภาพ
	การดำเนินโครงการจ้างเหมารถรับ - 
ส่งนักเรียนโรงเรียนในสังกัดองค์การบริหารส่วนจังหวัดปทุมธานี 
เป็นการเบิกจ่ายเงินโดยไม่มีระเบียบให้เบิกจ่ายได้ 
แต่หากโรงเรียนในสังกัดมีความต้องการจัดบริการรถรับส่","กรณีองค์การบริหารส่วนจังหวัดปทุมธานี ยังคงดำเนินการจัดรถรับส่งนักเรียน 
ให้กับนักเรียนโรงเรียนวัดป่างิ้ว และโรงเรียนสามโคก 
โดยให้ผู้ปกครองเป็นผู้รับผิดชอบค่าใช้จ่ายในการดำเนินการเอง 
หรือจัดรถรับส่งนักเรียนให้กับนักเรียนด้อยโอกาส 
จะต้องมีการควบคุมและตรว","๑.	การใช้จ่ายงบประมาณไม่คุ้มค่า 
ต้องเสียงบประมาณในการจัดรถรับส่งนักเรียนเกินกว่า       ที่ควรจะเป็น 
เพราะมีนักเรียนบางส่วนที่สามารถเดินทางมาเรียนได้ด้วยตนเอง แต่องค์การบริหาร      
ส่วนจังหวัดปทุมธานีกลับจัดรถรับส่งให้กับนักเรียนทุกคน 
และมีการกำหนดราคา"
FL-1011,ด้านประสิทธิภาพและความประหยัด                                                                       ,องค์การบริหารส่วนจังหวัดชลบุรี,โครงการติดตั้งกล้องวงจรปิดของ อบจ. ชลบุรี,2559,,"อบจ.ชลบุรีไม่ได้มีการสำรวจความพร้อม 
ความต้องการของสถานีตำรวจที่ได้รับจัดสรรกล้องและอุปกรณ์ต่างๆอย่างครอบคลุมว่ามีความต้องการหรือความจำเป็นในการใช้อุปกรณ์ต่างๆมากน้อยเพียงใด
","การดำเนินโครงการบางส่วนเป็นไปโดยไม่ประหยัด 
อุปกรณ์หลายรายการไม่มีการใช้ประโยชน์หรือมีมากเกินความจำเป็น 
และมีการดำเนินการอย่างไม่ประหยัด
","1.ในการกำหนดรายการครุภัณฑ์ตามโครงการในระยะต่อไป 
ควรคำนึงถึงความคุ้มค่าของการใช้จ่ายเงินงบประมาณแผ่นดิน 
โดยต้องมีการสำรวจความพร้อมความต้องการและความจำเป็นในการใช้งานอุปกรณ์ต่างๆที่เกี่ยวข้องกับกล้อง 
เพื่อนำมาประกอบการพิจารณา
2.จัดให้มีการติดตามประเมินผล","การใช้จ่ายเงินแผ่นดินเป็นไปอย่างไม่คุ้มค่า
"
FL-1012,ด้านประสิทธิภาพและความประหยัด                                                                       ,กรมโยธาธิการและผังเมือง,การจัดการภัยพิบัติ,2560,,"รัฐบาลและหน่วยงานที่เกี่ยวข้องยังไม่ให้ความสำคัญกับการวางและจัดทำ
ผังเมืองเพื่อป้องกันและบรรเทาปัญหาอุทกภัย 
โดยการจัดหาข้อมูลและเครื่องมือเพื่อสนับสนุนการวางและจัดทำผังเมือง
ยังไม่เพียงพอ นอกจากนี้ การบังคับใช้กฎหมายยังไม่เคร่งครัดในหลายพื้นที่ 
ทำให้ไม่","การบังคับใช้กฎหมายว่าด้วยการผังเมืองขององค์กรปกครองส่วนท้องถิ่นยังไม่เข้มงวด
","1. กรมโยธาธิการและผังเมือง กรุงเทพมหานคร เมืองพัทยา 
และองค์กรปกครองส่วนท้องถิ่น 
ต้องดำเนินการวางและจัดทำผังเมืองรวมที่แสดงขอบเขตพื้นที่เสี่ยงภัย 
และกำหนดการใช้ประโยชน์ที่ดินให้สอดคล้องและเหมาะสมกับสภาพพื้นที่เสี่ยงภัย 
เพื่อให้ประชาชนได้รับทราบข้อมูลขอ","รัฐบาลและหน่วยงานที่เกี่ยวข้องยังไม่ให้ความสำคัญกับการวางและจัดทำผังเมือง
เพื่อป้องกันและบรรเทาปัญหาอุทกภัย 
โดยการจัดหาข้อมูลและเครื่องมือเพื่อสนับสนุนการวางและจัดทำผังเมือง
ยังไม่เพียงพอ นอกจากนี้ การบังคับใช้กฎหมายยังไม่เคร่งครัดในหลายพื้นที่ 
ทำให้ไม่"
FL-1013,ด้านประสิทธิภาพและความประหยัด                                                                       ,กรมการข้าว,โครงการปรับโครงสร้างการผลิตข้าว,2562,,"1. หลักเกณฑ์ 
เงื่อนไขเกี่ยวกับพื้นที่เป้าหมายบางส่วนไม่เอื้ออำนวยต่อการเข้าร่วมโครงการ
2. การพิจารณาความเหมาะสมของพื้นที่นาไม่เคร่งครัดเท่าที่ควร
3. หลักเกณฑ์ที่กำหนดบางประการเป็นข้อจำกัดในการเข้าร่วมโครงการ
4. ความเข้าใจคลาดเคลื่อนในการปรับเป็นเกษตรกรรม","การดำเนินโครงการปรับเป็นเกษตรกรรมทางเลือกส่วนหนึ่งไม่เป็นไปตามแนวทางที่กำหนด
1.การปรับเปลี่ยนพื้นที่นาเป็นเกษตรกรรมทางเลือก
1.1 
สภาพพื้นที่ที่เข้าร่วมโครงการไม่ใช่พื้นที่นาเพื่อปรับเปลี่ยนเป็นเกษตรกรรมทางเลือก
1.2 
พื้นที่เข้าร่วมโครงการเป็นพื้นที่นาแต่ย","1. ให้ทบทวนความสมเหตุสมผลในการกำหนดหลักเกณฑ์เงื่อนไขโครงการ
2. 
สั่งการให้เจ้าหน้าที่ผู้รับผิดชอบในการรับสมัครและพิจารณาคัดเลือกชาวนาเข้าร่วมโครงการให้ดำเนินการอย่างเคร่งครัดจริงจัง
3. ในการประชาสัมพันธ์เพื่อรับสมัครผู้เข้าร่วมโครงการในพื้นที่เป้าหมาย 
เจ","1. การที่เกษตรกรนำพื้นที่นาที่มีความเหมาะสมกับการปลูกข้าว 
มาเข้าร่วมโครงการปรับเป็นเกษตรกรรมทางเลือก 
แทนพื้นที่นาไม่มีความเหมาะสมกับการปลูกข้าว 
ถือเป็นการช่วยเหลือกลุ่มเกษตรกรผิดเป้าหมายที่วัตถุประสงค์โครงการกำหนด
2. สำหรับการนำพื้นที่สวน พื้นที่เกษ๖รก"
FL-1014,ด้านประสิทธิภาพและความประหยัด                                                                       ,สำนักงานจังหวัดพิษณุโลก,โครงการภายใต้ยุทธศาสตร์กลุ่มจังหวัดภาคเหนือตอนล่าง 1 โครงการส่งเสริมและพัฒนากลุ่มวิสาหกิจชุมชน สินค้าและบริการทางการเกษต,2558,,"เนื่องจาก การจัดทำโครงการขาดการบูรณาการแผนงานและงบประมาณ 
ไม่มีการวิเคราะห์และเชื่อมโยงปัญหาที่แท้จริงในพื้นที่ของกลุ่มจังหวัด 
แต่เป็นการรวบรวมโครงการของหน่วยงานต่างๆ 
ภายในกลุ่มจังหวัดที่มีลักษณะการดำเนินโครงการ/กิจกรรมคล้ายคลึงกันมาจัดทำเป็นโครงการของก","      ข้อตรวจพบที่ 1 
การดำเนินโครงการไม่มีประสิทธิภาพ
1.1 การดำเนินโครงการมีความซ้ำซ้อน
จากการตรวจสอบ พบว่า การดำเนินงาน จำนวน 3 
โครงการ 
ได้กำหนดให้มีการดำเนินกิจกรรมในลักษณะเดียวกัน 
คือ 
กิจกรรมการจัดอบรมให้ความรู้พร้อมทั้งสนับสนุนบรรจุภัณฑ์ต้นแบบให้","1. กำชับให้คณะกรรมการบริหารงานกลุ่มจังหวัดแบบบูรณาการ (ก.บ.ก) 
ซึ่งมีอำนาจหน้าที่วิเคราะห์ บูรณาการ 
และให้ความเห็นชอบรายละเอียดการปฏิบัติตามแผนปฏิบัติราชการประจำปีของกลุ่มจังหวัดและคำของบประมาณกลุ่มจังหวัดให้ความสำคัญต่อการพิจารณากลั่นกรองโครงการและการบู","ส่งผลกระทบให้การขับเคลื่อนเศรษฐกิจและการส่งเสริมความเป็นอยู่ของประชาชนภายใต้ยุทธศาสตร์กลุ่มจังหวัดภาคเหนือตอนล่าง 
1 ไม่สามารถบรรลุผลสำเร็จตามเจตนารมณ์ของการจัดทำโครงการได้ 
กลุ่มวิสาหกิจชุมชนซึ่งเป็นกลุ่มเป้าหมายหลักของโครงการไม่ได้รับการพัฒนาศักยภาพ 
แล"
FL-1015,ด้านประสิทธิภาพและความประหยัด                                                                       ,เทศบาลตำบลบ้านใหม่,โครงการบริหารจัดการขยะมูลฝอยขององค์กรปกครองส่วนท้องถิ่นในจังหวัดพิษณุโลก,2558,,"สาเหตุสำคัญที่ทำให้การบริหารจัดการขยะมูลฝอยไม่มีประสิทธิภาพ คือ 
ขาดการวางแผนและการบริหารจัดการที่ดีและเหมาะสมกับสภาพปัญหา 
ประชาชนยังไม่ให้ความร่วมมือในการดำเนินการเท่าที่ควร 
งบประมาณในการบริหารจัดการไม่เพียงพอ ขาดบุคลากรที่มีความรู้ความชำนาญโดยตรง   
อ","ข้อตรวจพบ  :  การบริหารจัดการขยะมูลฝอยไม่มีประสิทธิภาพ
จากการตรวจสอบการบริหารจัดการขยะมูลฝอยขององค์กรปกครองส่วนท้องถิ่นในจังหวัดพิษณุโลก 
จำนวน 23 แห่ง ดำเนินการในปีงบประมาณ 2555 - 2557 
พบปัญหาอุปสรรคหลายประการอันส่งผลให้การบริหารจัดการไม่มีประสิทธิภาพ 
","เพื่อให้การบริหารจัดการขยะมูลฝอยขององค์กรปกครองส่วนท้องถิ่น (อปท.) 
เป็นไปอย่างมีประสิทธิภาพ ประสิทธิผล 
และเกิดความคุ้มค่าต่อการใช้จ่ายเงินงบประมาณ สำนักงานการตรวจเงินแผ่นดิน 
มีข้อเสนอแนะให้นายกเทศมนตรี/นายกองค์การบริหารส่วนตำบลพิจารณาดำเนินการดังต่อไปน","ส่งผลกระทบโดยรวมทำให้ไม่สามารถควบคุมหรือลดปริมาณขยะมูลฝอย ที่เกิดขึ้นได้ 
โดยปริมาณขยะที่เพิ่มมากขึ้นย่อมก่อให้เกิดผลกระทบต่อสุขอนามัยของประชาชนและปัญหามลพิษต่อสิ่งแวดล้อม 
และการใช้จ่ายเงินงบประมาณในการจัดทำโครงการเพื่อการประชาสัมพันธ์และรณรงค์ให้ประชาชน"
FL-1018,ด้านประสิทธิภาพและความประหยัด                                                                       ,สำนักงานเกษตรจังหวัดพะเยา,การส่งเสริมอาชีพใหม่เพื่อสนับสนุนฐานเศรษฐกิจ GMS(ส่งเสริมการปลูกยางพารา),2558,,"สาเหตุ
1.	
เจ้าหน้าที่ผู้รับผิดชอบกิจกรรมการฝึกอบรมการทำยางแผ่นไม่ทำการศึกษาสภาพแวดล้อมและความเหมาะสมของกิจกรรมการฝึกอบรมการทำยางแผ่น 
เพื่อสำรวจความต้องการและความพร้อมของเกษตรกรก่อนที่จะเริ่มดำเนินการจัดการฝึกอบรม 
เนื่องจากเกษตรกรผู้ปลูกยางพาราส่วนใหญ่ข","ประเด็นข้อตรวจพบที่ 3 กิจกรรมการฝึกอบรมการทำยางแผ่น 
ไม่บรรลุวัตถุประสงค์และเป้าหมายตามที่กำหนดไว้

ข้อตรวจพบ 
จากการสุ่มสัมภาษณ์เกษตรกรผู้เข้ารับการฝึกอบรมการทำยางแผ่นและจากการสังเกตการณ์สถานที่ในการจัดทำยางแผ่น 
จำนวน 79 ราย พบว่ามีเกษตรกรจำนวน 78 ราย ห","ข้อเสนอแนะ
สำนักงานการตรวจเงินแผ่นดิน โดยสำนักตรวจสอบพิเศษภาค 9  
มีข้อเสนอแนะให้เกษตรจังหวัดพะเยาพิจารณาดำเนินการ ดังนี้
1.	สั่งการให้เจ้าหน้าที่ผู้รับผิดชอบศึกษาสภาพแวดล้อมและความเหมาะสมของกิจกรรม 
เพื่อให้สอดคล้องกับความต้องการและความพร้อมของเกษตรกรกลุ","ผลกระทบ
1.	กรณีเกษตรกร จำนวน 78 ราย หรือคิดเป็นร้อยละ 98.73 
ของเกษตรกรผู้เข้ารับการฝึกอบรมการทำยางแผ่น 
มิได้นำความรู้ที่ได้รับจากการฝึกอบรมมาใช้ในการเพิ่มศักยภาพในการทำยางแผ่น 
ทำให้การดำเนินงานตามโครงการส่งเสริมอาชีพใหม่เพื่อสนับสนุนฐานเศรษฐกิจ GMS 
(ส"
FL-1019,ด้านประสิทธิภาพและความประหยัด                                                                       ,สำนักงานเกษตรและสหกรณ์จังหวัดศรีสะเกษ,กองทุนหมุนเวียนเพื่อการกู้ยืมแก่เกตรกรและผู้ยากจน,2558,,"สาเหตุ
	การที่กองทุนมีลูกหนี้ค้างชำระเป็นจำนวนมากและเป็นระยะเวลานาน 
มีสาเหตุดังนี้
	1.	 คณะอนุกรรมการช่วยเหลือเกษตรกรและผู้ยากจนส่วนจังหวัด 
และส่วนอำเภอไม่ปฏิบัติตามหลักเกณฑ์ที่กำหนด โดยเฉพาะการติดตามลูกหนี้กองทุน 
และรายงานผลการติดตามดังกล่าวให้ สป.กษ.","ลูกหนี้ค้างชำระกองทุนหมุนเวียนฯเป็นจำนวนมากและเป็นระยะเวลานาน
","ข้อเสนอแนะ
	สำนักงานการตรวจเงินแผ่นดิน 
มีข้อเสนอแนะให้ประธานกรรมอนุกรรมการช่วยเหลือเกษตรกรและผู้ยากจนส่วนจังหวัด 
(ผู้ว่าราชการจังหวัด) ดำเนินการ ดังนี้
1.	
ให้เร่งรัดดำเนินการแก้ไขปัญหาหนี้ค้างชำระตามมาตรการแก้ไขปัญหาหนี้ค้างชำระของลูกหนี้กองทุนหมุนเวีย","ผลกระทบ
	
การที่กองทุนหมุนเวียนเพื่อการกู้ยืมแก่เกษตรกรและผู้ยากจนมีลูกหนี้ค้างชำระจำนวนมากและบางรายมีหนี้ค้างชำระเป็นเวลานาน 
ส่งผลกระทบต่อการดำเนินงานของกองทุน สรุปได้ดังนี้
	1.	 ทำให้กองทุนขาดสภาพคล่องในการดำเนินงาน 
และเสียโอกาสที่จะนำงบประมาณที่ค้างช"
FL-1020,ด้านประสิทธิภาพและความประหยัด                                                                       ,กรมการค้าต่างประเทศ,การระบายข้าวตามโครงการรับจำนำข้าวเปลือกของรัฐบาล,2558,,"สาเหตุข้อตรวจพบที่ 1 การระบายข้าวด้วยวิธีการเจรจาขายแบบรัฐต่อรัฐ (G to G) 
มีระบบการควบคุมที่ยังไม่มีความรัดกุม และเพียงพอ 
ย่อมส่งผลทำให้อาจเกิดความผิดพลาดในการดำเนินงานต่าง ๆ เช่น 
การเบิกจ่ายข้าวที่ไม่เป็นไปตามเงื่อนไขที่กำหนดในสัญญา 
ซึ่งทำให้รัฐสูญเส","ข้อตรวจพบที่ 1	การระบายข้าวด้วยวิธีเจรจาขายแบบรัฐต่อรัฐ (G to G) 
มีระบบการควบคุมภายในที่ยังไม่มีความรัดกุม และเพียงพอ 
1.สัญญาซื้อขายบางฉบับมีรายละเอียดเงื่อนไขสำคัญในบางรายการแตกต่างจากผลการเจรจา
ซื้อขายตามที่ประธานอนุกรรมการพิจารณาระบายข้าวได้ให้ความเห","ข้อเสนอแนะของข้อตรวจพบที่ 1 
1.กำหนดแนวทางในการส่งร่างสัญญาซื้อขายข้าวแบบรัฐต่อรัฐ (G to G) 
ให้หน่วยงานที่มีหน้าที่พิจารณาร่างกฎหมายหรือร่างสัญญา 
โดยควรหารือสำนักนายกรัฐมนตรีเกี่ยวกับการส่งร่างสัญญาซื้อขายข้าวดังกล่าวว่ามีผลที่ต้องดำเนินการตามมติคณะรัฐม",
FL-1021,ด้านประสิทธิภาพและความประหยัด                                                                       ,องค์การสวนยาง,โครงการพัฒนาศักยภาพสถาบันเกษตรกรเพื่อรักษาเสถียรภาพราคายาง,2559,,". การดำเนินโครงการมีการกำหนดวัตถุประสงค์ และวิธีการดำเนินงานไม่สอดคล้องกัน
	1.1 
การกำหนดวัตถุประสงค์ของโครงการในส่วนของการพัฒนาศักยภาพสถาบันเกษตรกรไม่ใช่วัตถุประสงค์ที่แท้จริง 
และไม่สัมพันธ์กับวิธีการดำเนินโครงการ
	1.2 
ระยะเวลาการดำเนินโครงการไม่สอดคล้","การบริหารจัดการการซื้อยางมาแปรรูปและเก็บรักษา (สต็อกยาง) ไม่มีประสิทธิภาพ 

","รัฐบาล เห็นควรกราบเรียนนายกรัฐมนตรีเพื่อพิจารณาดำเนินการ ดังนี้
	1. การดำเนินงานเพื่อช่วยเหลือเกษตรกรชาวสวนยางในระยะต่อไป 
หากจำเป็นต้องมีมาตรการระยะสั้นเพื่อแก้ไขปัญหาอย่างเร่งด่วนในกรณีเกิดปัญหายางพาราตกต่ำ 
ให้พิจารณาหลีกเลี่ยงการแก้ไขปัญหาโดยใช้วิธีกา","1. ภายหลังสิ้นสุดโครงการ 
รัฐบาลยังคงต้องจัดสรรงบประมาณเพื่อช่วยเหลือเกษตรกรชาวสวนยางจากปัญหาราคายางตกต่ำและมีแนวโน้มรุนแรงขึ้นอย่างต่อเนื่อง
2. การดำเนินโครงการต้องมีรายจ่ายเพิ่มขึ้นจากที่ได้กำหนดไว้
3. ผลการดำเนินโครงการมีแนวโน้มขาดทุนมากกว่าที่ควร
4. ส"
FL-1093,ด้านประสิทธิภาพและความประหยัด อื่นๆ                                                                 ,สถาบันพัฒนาองค์กรชุมชน (องค์การมหาชน),โครงการสนับสนุนการจัดสวัสดิการชุมชน,2562,,"การที่โครงการมีข้อมูลการรายงานผลการดำเนินงานตามแบบแสดงสถานะกองทุน 
เป็นไปโดยไม่ครบถ้วน ไม่ต่อเนื่อง และไม่ถูกต้อง 
ข้อมูลประกอบการจัดสรรเงินสมทบไม่เป็นไปตามหลักเกณฑ์ที่กำหนดไว้ 
และการจัดสรรงบประมาณในการสมทบให้แก่กองทุน 
ไม่สามารถดำเนินการให้เป็นไปตามหลัก","การจัดทำฐานข้อมูล การรายงานข้อมูลสถานะกองทุนสวัสดิการชุมชน 
และการบริหารงบประมาณสมทบกองทุนสวัสดิการชุมชนเป็นไปโดยไม่ครบถ้วน 
ไม่ถูกต้องตรงตามหลักเกณฑ์ที่กำหนด
","เพื่อให้การดำเนินโครงการสนับสนุนการจัดสวัสดิการชุมชนมีความชัดเจนในการดำเนินงาน 
และมีข้อมูลที่เพียงพอต่อการนำไปวางแผนและกำหนดนโยบายในการดำเนินงานโครงการสนับสนุ
นการจัดสวัสดิการชุมชน 
สำนักงานการตรวจเงินแผ่นดินมีข้อเสนอแนะให้ผู้อำนวยการสถาบันพัฒนาองค์กรชุม","ความไม่ถูกต้อง ไม่ครบถ้วน 
ไม่เป็นปัจจุบันของข้อมูลสำคัญที่ใช้สำหรับการดำเนินงานตามโครงการ 
ทั้งข้อมูลการรายงานผลการดำเนินงานตามแบบแสดงสถานะกองทุน 
ข้อมูลประกอบการจัดสรรเงินงบประมาณสมทบ 
ตลอดจนการจัดสรรงบประมาณในการสมทบให้แก่กองทุนที่ไม่สามารถดำเนินการให้"
